cod_manzana,municipio,min_salud,min_educacion,min_via,min_puerto,score_tiempo_salud,score_tiempo_educ,score_tiempo_puerto
0505110000000000010224,Arboletes,0.9,1.2,341.5,484.6,1.0,1.0,0.15
0505110000000000010340,Arboletes,2.1,2.0,337.3,480.4,1.0,1.0,0.15
0505120040101000010105,Arboletes,53.2,22.6,132.5,219.2,0.4,0.65,0.15
0505120040101000010107,Arboletes,89.0,37.4,220.6,365.0,0.15,0.4,0.15
0514710000000000010120,Carepa,2.4,0.1,0.5,39.0,1.0,1.0,0.4
0514710000000000010306,Carepa,4.0,0.1,0.5,37.5,1.0,1.0,0.4
0514710000000000030624,Carepa,1.8,1.9,1.7,42.8,1.0,1.0,0.4
0517220070300300010112,Chigorodó,83.9,2.4,29.1,112.5,0.15,1.0,0.15
0549010000000000010308,Necoclí,149.3,0.9,150.3,275.8,0.15,1.0,0.15
0549010000000000010507,Necoclí,146.0,2.4,147.1,272.7,0.15,1.0,0.15
0549020120600100010223,Necoclí,102.3,3.0,103.4,229.3,0.15,1.0,0.15
0549020120600100010224,Necoclí,102.2,2.8,103.3,229.3,0.15,1.0,0.15
0549020120600100010312,Necoclí,103.6,4.5,104.7,230.6,0.15,1.0,0.15
0549020120600100010402,Necoclí,103.5,2.4,104.6,230.6,0.15,1.0,0.15
0549020030300200010120,Necoclí,101.9,60.5,239.3,366.1,0.15,0.15,0.15
0549020030300200010127,Necoclí,100.8,63.5,242.4,369.1,0.15,0.15,0.15
0549020030300200010206,Necoclí,100.0,61.8,240.6,367.5,0.15,0.15,0.15
0549020120300300010133,Necoclí,132.4,0.4,137.9,270.8,0.15,1.0,0.15
0549020120300300010134,Necoclí,78.7,0.4,82.0,161.9,0.15,1.0,0.15
0549020120301000010105,Necoclí,126.7,0.3,136.5,271.2,0.15,1.0,0.15
0549020090201200010104,Necoclí,57.9,15.0,116.7,200.9,0.4,0.85,0.15
0583720050200500010105,Turbo,37.6,0.6,80.7,220.4,0.4,1.0,0.15
0565920010100100010104,San Juan de Urabá,34.4,34.4,282.2,418.4,0.4,0.4,0.15
0565920010100100010116,San Juan de Urabá,34.4,34.4,281.7,417.8,0.4,0.4,0.15
0565920010300300010133,San Juan de Urabá,21.7,21.7,285.5,423.3,0.65,0.65,0.15
0565920020300400010106,San Juan de Urabá,31.4,31.4,143.2,227.3,0.4,0.4,0.15
0565920010100500010107,San Juan de Urabá,19.9,19.9,162.4,244.7,0.65,0.65,0.15
0565920010100500010111,San Juan de Urabá,33.8,33.8,270.6,407.7,0.4,0.4,0.15
0566510000000000010244,San Pedro de Urabá,1.8,1.3,118.2,254.0,1.0,1.0,0.15
0566510000000000010247,San Pedro de Urabá,0.5,0.1,118.8,255.1,1.0,1.0,0.15
0566510000000000010353,San Pedro de Urabá,1.2,1.2,117.6,254.2,1.0,1.0,0.15
0566510000000000010406,San Pedro de Urabá,2.7,0.8,118.9,254.3,1.0,1.0,0.15
0566520040200200010107,San Pedro de Urabá,36.9,0.4,105.8,189.6,0.4,1.0,0.15
0566520020300300010104,San Pedro de Urabá,70.8,28.9,140.8,224.0,0.15,0.65,0.15
0583720090600300010205,Turbo,18.5,0.3,0.2,68.9,0.65,1.0,0.15
0583720090700100020436,Turbo,4.2,3.4,1.3,90.4,1.0,1.0,0.15
0583720100700200010109,Turbo,41.2,1.0,1.0,53.7,0.4,1.0,0.4
0583720100700200010211,Turbo,40.0,0.5,1.1,54.0,0.4,1.0,0.4
0583720100700200020201,Turbo,39.1,0.6,1.1,53.0,0.4,1.0,0.4
0583720050200500010127,Turbo,37.5,1.0,80.7,220.1,0.4,1.0,0.15
0583720090402400010127,Turbo,11.8,4.4,1.7,120.7,0.85,1.0,0.15
0583720090603100010101,Turbo,18.1,4.5,4.5,100.1,0.65,1.0,0.15
0583720090603100010102,Turbo,18.1,4.4,4.4,100.1,0.65,1.0,0.15
0583720090103900010113,Turbo,16.4,5.2,17.2,141.8,0.65,0.85,0.15
0504520020500200010312,Apartadó,13.5,0.7,7.6,31.5,0.85,1.0,0.4
0505120020500300010116,Arboletes,91.6,57.3,245.4,390.2,0.15,0.4,0.15
0549010000000000010218,Necoclí,87.9,0.8,88.5,163.8,0.15,1.0,0.15
0549020120600100010317,Necoclí,103.6,3.9,104.6,230.5,0.15,1.0,0.15
0549020050401800010104,Necoclí,95.7,2.4,99.8,175.4,0.15,1.0,0.15
0566510000000000010249,San Pedro de Urabá,0.6,0.3,71.0,152.9,1.0,1.0,0.15
0583720090700100010132,Turbo,2.8,4.2,2.2,88.6,1.0,1.0,0.15
0583720090700100010304,Turbo,2.5,3.7,2.5,87.4,1.0,1.0,0.15
0583720090700100020425,Turbo,3.8,3.0,1.2,90.3,1.0,1.0,0.15
0583720100400800010204,Turbo,18.6,0.7,1.0,66.6,0.65,1.0,0.15
0583720090602600010110,Turbo,18.7,0.9,1.6,103.8,0.65,1.0,0.15
0583720090603100010103,Turbo,18.0,4.3,4.3,100.1,0.65,1.0,0.15
0514710000000000010105,Carepa,2.2,0.9,0.5,22.5,1.0,1.0,0.65
0514710000000000010303,Carepa,4.5,0.5,0.7,37.1,1.0,1.0,0.4
0514710000000000010706,Carepa,2.8,0.7,2.2,41.0,1.0,1.0,0.4
0514710000000000010814,Carepa,3.2,0.3,1.1,39.3,1.0,1.0,0.4
0514710000000000020624,Carepa,2.5,0.8,3.0,42.7,1.0,1.0,0.4
0514710000000000020914,Carepa,4.9,1.9,5.4,44.2,1.0,1.0,0.4
0514710000000000030226,Carepa,2.4,1.4,0.6,39.0,1.0,1.0,0.4
0514710000000000030317,Carepa,1.0,0.6,0.8,24.3,1.0,1.0,0.65
0517210000000000020203,Chigorodó,39.6,0.7,1.5,69.7,0.4,1.0,0.15
0517210000000000010219,Chigorodó,41.1,0.9,4.9,69.3,0.4,1.0,0.15
0517210000000000050403,Chigorodó,38.4,0.8,1.8,70.7,0.4,1.0,0.15
0517210000000000050418,Chigorodó,39.0,1.1,1.2,71.3,0.4,1.0,0.15
0517210000000000050711,Chigorodó,39.7,0.9,0.8,71.9,0.4,1.0,0.15
0517210000000000060209,Chigorodó,40.9,0.8,1.0,72.5,0.4,1.0,0.15
0517210000000000060310,Chigorodó,40.8,0.9,1.7,71.9,0.4,1.0,0.15
0517210000000000060320,Chigorodó,41.2,1.0,1.8,72.3,0.4,1.0,0.15
0565910000000000010520,San Juan de Urabá,1.2,1.2,296.5,436.9,1.0,1.0,0.15
0565910000000000010607,San Juan de Urabá,1.4,1.4,174.6,258.9,1.0,1.0,0.15
0566510000000000010402,San Pedro de Urabá,2.7,0.6,119.2,254.7,1.0,1.0,0.15
0514710000000000010729,Carepa,2.8,0.3,2.5,41.4,1.0,1.0,0.4
0514710000000000020903,Carepa,5.2,2.1,5.7,44.2,0.85,1.0,0.4
0517210000000000030104,Chigorodó,37.3,1.0,2.1,66.6,0.4,1.0,0.15
0517210000000000030117,Chigorodó,37.9,0.9,1.4,67.6,0.4,1.0,0.15
0517210000000000060416,Chigorodó,41.7,0.7,2.9,72.1,0.4,1.0,0.15
0549020030200400010134,Necoclí,58.5,58.5,255.3,389.5,0.4,0.4,0.15
0505110000000000010416,Arboletes,0.7,0.7,340.8,483.7,1.0,1.0,0.15
0505110000000000011030,Arboletes,1.3,1.6,202.1,287.9,1.0,1.0,0.15
0505110000000000011043,Arboletes,0.6,1.8,338.4,481.4,1.0,1.0,0.15
0549010000000000010310,Necoclí,89.6,0.4,90.2,165.5,0.15,1.0,0.15
0549010000000000010513,Necoclí,145.9,1.7,146.9,272.5,0.15,1.0,0.15
0549010000000000010609,Necoclí,95.6,1.0,96.2,171.4,0.15,1.0,0.15
0549020120600100010415,Necoclí,62.7,0.2,63.4,139.0,0.15,1.0,0.15
0565910000000000010406,San Juan de Urabá,1.5,1.5,293.8,434.1,1.0,1.0,0.15
0583720090700100010509,Turbo,0.5,1.1,0.7,52.5,1.0,1.0,0.4
0583720090700100020219,Turbo,1.8,0.6,0.3,88.1,1.0,1.0,0.15
0504520020500200010122,Apartadó,15.4,1.4,9.4,30.0,0.65,1.0,0.65
0504520020300900010125,Apartadó,22.0,2.0,0.2,30.6,0.65,1.0,0.4
0504520010301100010117,Apartadó,5.5,0.5,2.5,41.1,0.85,1.0,0.4
0504520010101600010118,Apartadó,34.2,4.5,15.9,35.6,0.4,1.0,0.4
0505110000000000010118,Arboletes,0.4,1.0,203.8,289.7,1.0,1.0,0.15
0505110000000000010316,Arboletes,1.1,1.1,338.3,481.4,1.0,1.0,0.15
0505110000000000010342,Arboletes,2.2,2.1,337.3,480.3,1.0,1.0,0.15
0505120060400100010113,Arboletes,74.9,37.7,157.4,243.7,0.15,0.4,0.15
0505120030101100010133,Arboletes,58.2,58.2,250.3,393.9,0.4,0.4,0.15
0514710000000000010204,Carepa,5.3,1.4,1.0,36.3,0.85,1.0,0.4
0514710000000000010227,Carepa,5.8,2.0,0.4,36.0,0.85,1.0,0.4
0514710000000000020429,Carepa,1.6,1.0,2.1,42.0,1.0,1.0,0.4
0514710000000000030219,Carepa,1.0,1.5,0.3,40.3,1.0,1.0,0.4
0583720030802900010118,Turbo,40.2,0.1,41.3,167.1,0.4,1.0,0.15
0549010000000000010120,Necoclí,89.6,0.5,90.3,165.5,0.15,1.0,0.15
0566510000000000011012,San Pedro de Urabá,4.6,2.5,119.4,257.3,1.0,1.0,0.15
0549010000000000010106,Necoclí,88.3,0.4,88.9,164.2,0.15,1.0,0.15
0549010000000000010608,Necoclí,95.5,0.2,96.1,171.3,0.15,1.0,0.15
0549010000000000010825,Necoclí,152.8,1.9,153.8,279.5,0.15,1.0,0.15
0549010000000000010829,Necoclí,152.6,1.6,153.6,279.2,0.15,1.0,0.15
0549020030300200010204,Necoclí,100.1,61.9,240.7,367.5,0.15,0.15,0.15
0565910000000000010511,San Juan de Urabá,0.3,0.3,295.8,436.1,1.0,1.0,0.15
0565920010100100010131,San Juan de Urabá,35.9,35.9,280.9,416.9,0.4,0.4,0.15
0565920010300300010107,San Juan de Urabá,22.8,22.8,285.2,422.9,0.65,0.65,0.15
0566510000000000010112,San Pedro de Urabá,0.7,0.6,72.2,153.8,1.0,1.0,0.15
0566510000000000010431,San Pedro de Urabá,4.5,2.8,117.8,252.8,1.0,1.0,0.15
0566510000000000010813,San Pedro de Urabá,0.3,0.3,70.5,152.6,1.0,1.0,0.15
0566520010100400010105,San Pedro de Urabá,126.9,36.1,236.9,379.4,0.15,0.4,0.15
0566520040200800010113,San Pedro de Urabá,80.0,7.0,183.2,326.7,0.15,0.85,0.15
0583720090700100010201,Turbo,3.5,4.7,1.5,87.4,1.0,1.0,0.15
0583720090700100010204,Turbo,2.5,3.8,2.3,87.8,1.0,1.0,0.15
0583720090700100020374,Turbo,4.4,3.9,2.2,91.3,1.0,1.0,0.15
0583720090700100020411,Turbo,3.1,2.1,0.3,89.1,1.0,1.0,0.15
0583720100700200010506,Turbo,39.5,0.6,0.7,53.1,0.4,1.0,0.4
0583720100700200020210,Turbo,38.9,0.5,1.0,52.8,0.4,1.0,0.4
0583720100700200020414,Turbo,38.0,1.1,0.9,51.9,0.4,1.0,0.4
0583720090600300010313,Turbo,30.9,0.5,1.1,113.0,0.4,1.0,0.15
0583720090600300010326,Turbo,17.1,1.3,0.2,66.9,0.65,1.0,0.15
0583720030803200010111,Turbo,29.6,0.4,30.2,105.7,0.65,1.0,0.15
0583720010203800010111,Turbo,10.0,9.4,63.8,147.9,0.85,0.85,0.15
0583720090103900010108,Turbo,10.1,3.8,10.7,85.6,0.85,1.0,0.15
0583720050604200010103,Turbo,62.8,0.4,64.0,208.4,0.15,1.0,0.15
0514710000000000020501,Carepa,0.5,1.8,0.7,41.0,1.0,1.0,0.4
0514710000000000020623,Carepa,2.5,0.9,3.0,42.8,1.0,1.0,0.4
0514710000000000030211,Carepa,1.9,1.0,0.1,39.4,1.0,1.0,0.4
0514710000000000030231,Carepa,2.3,1.5,0.6,39.1,1.0,1.0,0.4
0514710000000000030232,Carepa,2.4,1.8,0.8,39.2,1.0,1.0,0.4
0514710000000000030539,Carepa,1.5,2.7,0.9,41.9,1.0,1.0,0.4
0517210000000000010124,Chigorodó,39.5,0.2,4.7,67.3,0.4,1.0,0.15
0517210000000000010307,Chigorodó,40.3,0.1,3.9,68.9,0.4,1.0,0.15
0517210000000000010702,Chigorodó,40.7,0.3,4.8,68.7,0.4,1.0,0.15
0517210000000000010804,Chigorodó,43.4,3.6,8.1,69.9,0.4,1.0,0.15
0517210000000000020320,Chigorodó,39.6,0.1,1.3,71.0,0.4,1.0,0.15
0517210000000000020411,Chigorodó,41.6,1.6,3.0,71.6,0.4,1.0,0.15
0517210000000000030209,Chigorodó,22.6,0.5,0.4,40.7,0.65,1.0,0.4
0517210000000000050124,Chigorodó,38.2,0.5,0.6,69.1,0.4,1.0,0.15
0517210000000000050710,Chigorodó,23.5,0.8,0.7,43.0,0.65,1.0,0.4
0517210000000000060118,Chigorodó,40.4,0.4,1.6,71.5,0.4,1.0,0.15
0517210000000000060403,Chigorodó,40.9,0.8,2.1,71.6,0.4,1.0,0.15
0517210000000000060605,Chigorodó,41.3,0.8,1.8,73.6,0.4,1.0,0.15
0517210000000000060630,Chigorodó,41.4,0.7,1.8,73.7,0.4,1.0,0.15
0549020030200400010104,Necoclí,34.8,34.8,154.6,235.0,0.4,0.4,0.15
0565910000000000010120,San Juan de Urabá,0.9,0.9,174.0,258.0,1.0,1.0,0.15
0565910000000000010619,San Juan de Urabá,4.7,4.7,290.4,431.0,1.0,1.0,0.15
0566510000000000020111,San Pedro de Urabá,0.7,0.7,50.5,108.8,1.0,1.0,0.15
0583720030802900010112,Turbo,40.6,0.2,41.6,167.4,0.4,1.0,0.15
0504520050300100010112,Apartadó,22.6,0.5,21.9,75.3,0.65,1.0,0.15
0504520020500200010103,Apartadó,14.6,0.6,8.6,30.7,0.85,1.0,0.4
0504520020300900010302,Apartadó,22.0,3.4,1.6,32.0,0.65,1.0,0.4
0505110000000000011005,Arboletes,0.6,1.6,338.5,481.5,1.0,1.0,0.15
0514710000000000020304,Carepa,2.8,0.9,3.4,43.2,1.0,1.0,0.4
0583720100400800010104,Turbo,17.3,1.7,2.2,65.0,0.65,1.0,0.15
0549010000000000010402,Necoclí,147.9,0.7,148.9,274.4,0.15,1.0,0.15
0549020120600100010128,Necoclí,61.3,1.6,61.9,137.5,0.15,1.0,0.15
0565910000000000010110,San Juan de Urabá,1.1,1.1,290.3,430.4,1.0,1.0,0.15
0566510000000000010220,San Pedro de Urabá,1.2,1.0,119.1,254.9,1.0,1.0,0.15
0566520010100400010101,San Pedro de Urabá,77.1,22.6,143.1,228.6,0.15,0.65,0.15
0583720050200500010109,Turbo,38.3,0.1,80.0,219.7,0.4,1.0,0.15
0583720090700100020217,Turbo,2.0,0.9,0.6,88.5,1.0,1.0,0.15
0583720090700100020413,Turbo,3.8,2.8,0.6,89.7,1.0,1.0,0.15
0583720090600300010324,Turbo,29.0,1.7,0.9,111.8,0.65,1.0,0.15
0583720100400800010313,Turbo,17.8,0.2,0.7,65.9,0.65,1.0,0.15
0583720100400800010411,Turbo,9.3,0.1,1.6,38.0,0.85,1.0,0.4
0583720230401400010106,Turbo,116.5,19.0,51.5,149.1,0.15,0.65,0.15
0583720090102700010105,Turbo,10.8,0.3,8.8,83.0,0.85,1.0,0.15
0583720030802900010126,Turbo,23.5,0.7,24.2,99.6,0.65,1.0,0.15
0583720050604200010109,Turbo,37.7,0.1,38.6,125.3,0.4,1.0,0.15
0505110000000000010108,Arboletes,0.5,2.4,340.9,484.0,1.0,1.0,0.15
0505110000000000010512,Arboletes,0.3,0.9,203.6,289.4,1.0,1.0,0.15
0505120060400100010102,Arboletes,123.9,63.0,262.3,406.1,0.15,0.15,0.15
0514710000000000010208,Carepa,2.9,0.5,0.5,22.0,1.0,1.0,0.65
0514710000000000010210,Carepa,4.0,0.8,0.3,37.3,1.0,1.0,0.4
0514710000000000010222,Carepa,4.6,0.6,0.7,36.9,1.0,1.0,0.4
0514710000000000020709,Carepa,1.8,0.2,2.4,42.9,1.0,1.0,0.4
0549020090200800010117,Necoclí,97.3,29.1,194.5,333.8,0.15,0.65,0.15
0549010000000000010129,Necoclí,149.7,1.1,150.7,276.2,0.15,1.0,0.15
0549010000000000010332,Necoclí,149.9,0.2,151.0,276.5,0.15,1.0,0.15
0549010000000000010601,Necoclí,69.3,1.4,69.8,123.4,0.15,1.0,0.15
0549010000000000010612,Necoclí,94.5,1.0,95.1,170.4,0.15,1.0,0.15
0549010000000000010912,Necoclí,154.0,3.0,155.0,280.7,0.15,1.0,0.15
0549020090200800010118,Necoclí,97.5,29.0,194.3,333.6,0.15,0.65,0.15
0549020040400900010114,Necoclí,68.2,14.2,118.7,197.1,0.15,0.85,0.15
0549020050401800010101,Necoclí,95.3,2.1,100.1,175.7,0.15,1.0,0.15
0566510000000000010630,San Pedro de Urabá,0.4,0.9,119.3,255.4,1.0,1.0,0.15
0566510000000000010663,San Pedro de Urabá,1.3,1.2,120.3,256.6,1.0,1.0,0.15
0566510000000000010868,San Pedro de Urabá,1.3,0.4,51.6,110.4,1.0,1.0,0.15
0583720090700100010504,Turbo,1.2,1.8,1.3,52.3,1.0,1.0,0.4
0583720090700100010608,Turbo,2.4,1.9,0.8,86.0,1.0,1.0,0.15
0583720090700100010723,Turbo,2.3,1.6,0.8,51.7,1.0,1.0,0.4
0583720090700100020517,Turbo,2.8,1.5,0.3,88.3,1.0,1.0,0.15
0583720100700200010122,Turbo,42.2,2.1,2.1,53.7,0.4,1.0,0.4
0583720100700200010123,Turbo,42.4,2.3,2.3,53.8,0.4,1.0,0.4
0583720100700200010402,Turbo,39.7,0.3,0.8,53.5,0.4,1.0,0.4
0583720100700200020110,Turbo,39.3,1.5,0.9,51.2,0.4,1.0,0.4
0583720100700200020415,Turbo,38.2,1.0,1.1,52.6,0.4,1.0,0.4
0583720100400800010202,Turbo,18.9,1.0,1.2,66.9,0.65,1.0,0.15
0583720100400800010413,Turbo,9.5,0.4,1.3,38.3,0.85,1.0,0.4
0583720090103900010106,Turbo,10.1,3.6,10.6,85.5,0.85,1.0,0.15
0514710000000000010304,Carepa,4.6,1.0,0.3,37.3,1.0,1.0,0.4
0514710000000000010409,Carepa,3.5,0.3,0.5,38.2,1.0,1.0,0.4
0514710000000000010620,Carepa,3.7,1.5,1.8,23.3,1.0,1.0,0.65
0514710000000000030214,Carepa,1.3,1.2,0.5,40.0,1.0,1.0,0.4
0514720011001000010121,Carepa,17.5,3.0,2.0,33.3,0.65,1.0,0.4
0517210000000000010101,Chigorodó,23.5,0.3,2.9,40.1,0.65,1.0,0.4
0517210000000000010125,Chigorodó,39.4,0.1,4.5,67.4,0.4,1.0,0.15
0517210000000000010319,Chigorodó,41.0,0.8,4.3,69.5,0.4,1.0,0.15
0517210000000000010513,Chigorodó,38.9,0.3,3.2,67.6,0.4,1.0,0.15
0517210000000000020217,Chigorodó,24.9,0.8,1.7,43.0,0.65,1.0,0.4
0517210000000000050306,Chigorodó,37.9,0.5,1.8,69.7,0.4,1.0,0.15
0517210000000000050310,Chigorodó,38.4,0.3,1.8,70.2,0.4,1.0,0.15
0517210000000000060107,Chigorodó,40.1,0.5,1.2,71.4,0.4,1.0,0.15
0517210000000000060804,Chigorodó,42.4,0.6,2.9,73.3,0.4,1.0,0.15
0517210000000000060926,Chigorodó,44.0,1.9,4.5,74.4,0.4,1.0,0.15
0583720110201800010103,Turbo,34.0,7.6,27.9,80.1,0.4,0.85,0.15
0583720110201800010123,Turbo,33.6,7.9,27.7,79.9,0.4,0.85,0.15
0583720110201800010320,Turbo,56.3,13.0,48.1,132.3,0.4,0.85,0.15
0504520050300100010111,Apartadó,22.4,0.6,21.7,75.1,0.65,1.0,0.15
0504520010101400010105,Apartadó,44.0,0.8,14.7,40.8,0.4,1.0,0.4
0505120030101100010130,Arboletes,34.8,34.8,151.1,237.4,0.4,0.4,0.15
0505110000000000010121,Arboletes,0.2,2.1,340.5,483.6,1.0,1.0,0.15
0505110000000000010520,Arboletes,0.7,1.8,339.2,482.1,1.0,1.0,0.15
0505110000000000011012,Arboletes,1.0,1.7,338.1,481.1,1.0,1.0,0.15
0505110000000000011044,Arboletes,1.1,1.2,202.5,288.3,1.0,1.0,0.15
0505110000000000011105,Arboletes,2.5,2.5,337.0,480.1,1.0,1.0,0.15
0505120030200800010104,Arboletes,40.8,34.4,139.1,225.1,0.4,0.4,0.15
0505120030200900010115,Arboletes,36.3,35.4,139.4,224.6,0.4,0.4,0.15
0514710000000000030625,Carepa,2.0,2.0,1.8,43.0,1.0,1.0,0.4
0514710000000000010320,Carepa,4.2,1.0,0.2,38.1,1.0,1.0,0.4
0514710000000000010808,Carepa,3.4,0.5,0.6,38.7,1.0,1.0,0.4
0514710000000000020220,Carepa,6.1,1.7,5.8,43.2,0.85,1.0,0.4
0514710000000000020417,Carepa,1.5,1.3,1.8,41.4,1.0,1.0,0.4
0514710000000000030411,Carepa,0.9,1.8,0.5,40.5,1.0,1.0,0.4
0517220060601500010106,Chigorodó,47.4,5.4,7.9,77.1,0.4,0.85,0.15
0549010000000000010117,Necoclí,147.5,0.3,148.5,273.9,0.15,1.0,0.15
0549010000000000010918,Necoclí,153.4,3.0,154.5,280.2,0.15,1.0,0.15
0549020030300200010214,Necoclí,60.8,36.5,143.8,219.9,0.15,0.4,0.15
0549020120300300010118,Necoclí,131.5,0.5,136.8,269.9,0.15,1.0,0.15
0565920010100100010124,San Juan de Urabá,35.3,35.3,282.1,418.1,0.4,0.4,0.15
0565920010100500010114,San Juan de Urabá,20.2,20.2,162.2,244.5,0.65,0.65,0.15
0566510000000000010202,San Pedro de Urabá,0.3,0.3,118.9,255.1,1.0,1.0,0.15
0566510000000000010329,San Pedro de Urabá,0.8,0.8,70.1,152.2,1.0,1.0,0.15
0566510000000000010548,San Pedro de Urabá,0.7,0.2,71.5,153.6,1.0,1.0,0.15
0566510000000000010811,San Pedro de Urabá,0.2,0.2,70.7,152.8,1.0,1.0,0.15
0566510000000000010844,San Pedro de Urabá,1.8,0.6,118.9,256.2,1.0,1.0,0.15
0566520040200200010108,San Pedro de Urabá,36.4,0.5,105.3,189.1,0.4,1.0,0.15
0583720090700100010506,Turbo,1.4,2.4,1.6,87.4,1.0,1.0,0.15
0583720090700100010615,Turbo,2.7,2.0,0.8,85.9,1.0,1.0,0.15
0583720090700100020126,Turbo,1.4,0.9,0.2,51.9,1.0,1.0,0.4
0583720090700100020359,Turbo,3.7,3.1,1.5,90.6,1.0,1.0,0.15
0583720090700100020430,Turbo,3.1,2.1,0.4,89.4,1.0,1.0,0.15
0583720100700200010105,Turbo,41.3,0.8,1.3,54.2,0.4,1.0,0.4
0583720100700200010201,Turbo,40.4,0.2,0.9,54.0,0.4,1.0,0.4
0583720100700200010414,Turbo,39.2,0.3,1.3,53.4,0.4,1.0,0.4
0583720100700200020115,Turbo,23.0,0.5,0.2,31.1,0.65,1.0,0.4
0583720100700200020120,Turbo,23.0,0.7,0.2,30.8,0.65,1.0,0.4
0583720100700200020304,Turbo,38.6,1.0,1.8,53.5,0.4,1.0,0.4
0583720100700200020320,Turbo,37.8,1.6,0.9,52.7,0.4,1.0,0.4
0583720070201200010109,Turbo,71.6,0.5,49.6,193.5,0.15,1.0,0.15
0583720230401400010105,Turbo,70.0,11.6,31.0,89.6,0.15,0.85,0.15
0583720090102700010110,Turbo,17.0,0.5,14.7,137.6,0.65,1.0,0.15
0504520020300900010311,Apartadó,21.9,3.2,1.3,31.7,0.65,1.0,0.4
0504520010301100010207,Apartadó,6.0,1.0,2.3,40.7,0.85,1.0,0.4
0505110000000000010338,Arboletes,2.0,1.9,337.5,480.5,1.0,1.0,0.15
0505110000000000011127,Arboletes,2.0,2.2,201.5,287.3,1.0,1.0,0.15
0505120030200900010104,Arboletes,36.4,35.6,139.6,224.8,0.4,0.4,0.15
0549010000000000010810,Necoclí,153.0,2.2,154.1,279.7,0.15,1.0,0.15
0549010000000000010817,Necoclí,153.4,1.9,154.5,280.1,0.15,1.0,0.15
0549020030300200010223,Necoclí,60.9,36.1,143.4,219.5,0.15,0.4,0.15
0549020120801600010104,Necoclí,111.2,2.8,114.8,251.7,0.15,1.0,0.15
0566510000000000010209,San Pedro de Urabá,0.8,1.1,118.5,254.6,1.0,1.0,0.15
0566510000000000010358,San Pedro de Urabá,2.8,0.2,115.7,252.2,1.0,1.0,0.15
0566510000000000010411,San Pedro de Urabá,3.3,1.7,118.2,253.6,1.0,1.0,0.15
0566510000000000010540,San Pedro de Urabá,0.6,0.2,71.6,153.5,1.0,1.0,0.15
0583720090700100010211,Turbo,0.6,1.9,1.6,88.3,1.0,1.0,0.15
0583720100700200010121,Turbo,25.0,0.8,0.9,32.3,0.65,1.0,0.4
0583720100700200020134,Turbo,40.6,2.0,1.6,51.9,0.4,1.0,0.4
0583720090302300010101,Turbo,4.7,0.0,2.3,71.9,1.0,1.0,0.15
0583720090302300010110,Turbo,5.1,0.4,2.6,71.5,0.85,1.0,0.15
0514710000000000010510,Carepa,3.6,0.1,1.9,40.0,1.0,1.0,0.4
0514710000000000020301,Carepa,1.9,0.3,2.0,25.2,1.0,1.0,0.65
0514710000000000020525,Carepa,1.3,0.8,1.9,42.2,1.0,1.0,0.4
0514710000000000020805,Carepa,5.8,2.6,6.1,44.3,0.85,1.0,0.4
0514710000000000020918,Carepa,5.5,2.5,6.0,44.8,0.85,1.0,0.4
0514710000000000030120,Carepa,1.7,0.5,0.5,39.5,1.0,1.0,0.4
0514710000000000030634,Carepa,2.3,1.1,2.6,43.5,1.0,1.0,0.4
0514720010700700010130,Carepa,24.1,9.3,19.4,32.0,0.65,0.85,0.4
0517210000000000010411,Chigorodó,22.8,0.5,1.5,40.2,0.65,1.0,0.4
0517210000000000010501,Chigorodó,23.3,0.1,1.6,40.7,0.65,1.0,0.4
0517210000000000020109,Chigorodó,39.9,1.0,1.9,69.8,0.4,1.0,0.15
0517210000000000020406,Chigorodó,41.3,1.9,2.8,71.3,0.4,1.0,0.15
0517210000000000030202,Chigorodó,23.0,0.5,0.7,40.9,0.65,1.0,0.4
0517210000000000050523,Chigorodó,39.3,0.6,1.0,71.0,0.4,1.0,0.15
0517210000000000060114,Chigorodó,40.1,0.5,0.5,71.7,0.4,1.0,0.15
0517210000000000060302,Chigorodó,40.7,0.7,1.6,71.7,0.4,1.0,0.15
0517210000000000060408,Chigorodó,41.3,1.0,2.6,71.8,0.4,1.0,0.15
0517210000000000060814,Chigorodó,42.6,0.5,3.2,73.2,0.4,1.0,0.15
0565910000000000010622,San Juan de Urabá,4.9,4.9,290.3,431.0,1.0,1.0,0.15
0505110000000000010401,Arboletes,0.1,0.2,204.0,289.9,1.0,1.0,0.15
0505110000000000010901,Arboletes,0.2,2.7,340.3,483.5,1.0,1.0,0.15
0549010000000000010228,Necoclí,147.9,0.4,148.9,274.4,0.15,1.0,0.15
0549020120301000010104,Necoclí,126.7,0.5,136.8,271.5,0.15,1.0,0.15
0549020120101100010107,Necoclí,77.4,0.1,78.1,153.7,0.15,1.0,0.15
0549020090501500010106,Necoclí,114.5,1.2,155.0,295.7,0.15,1.0,0.15
0549020050401800010103,Necoclí,159.5,4.1,166.4,292.4,0.15,1.0,0.15
0565920010300300010123,San Juan de Urabá,22.6,22.6,285.5,423.1,0.65,0.65,0.15
0583720090700100010409,Turbo,2.1,2.7,1.5,51.7,1.0,1.0,0.4
0583720090700100010415,Turbo,2.5,3.4,2.5,86.5,1.0,1.0,0.15
0583720090700100020211,Turbo,1.7,0.9,1.0,88.8,1.0,1.0,0.15
0583720100700200010311,Turbo,40.3,1.3,0.6,52.7,0.4,1.0,0.4
