cod_manzana,municipio,dist_salud_m,score_salud,dist_educ_m,score_educacion,dist_via_m,score_via,dist_finca_m,en_finca,score_economia
0504520020500200010306,Apartadó,3284.0,0.25,120.0,1.0,1765.0,0.45,929.0,0,0.55
0505110000000000010522,Arboletes,221.0,0.85,555.0,0.8,84707.0,0.05,87291.0,0,0.15
0514710000000000010123,Carepa,531.0,0.7,87.0,1.0,92.0,1.0,1236.0,0,0.35
0514710000000000020621,Carepa,519.0,0.7,51.0,1.0,660.0,0.7,1914.0,0,0.35
0517220100400700010101,Chigorodó,22154.0,0.05,384.0,0.8,6148.0,0.2,13778.0,0,0.15
0583720090402400010106,Turbo,2688.0,0.25,1014.0,0.6,76.0,1.0,2517.0,0,0.35
0549010000000000010506,Necoclí,36611.0,0.05,583.0,0.8,36872.0,0.05,32985.0,0,0.15
0549020120600100010132,Necoclí,25418.0,0.05,755.0,0.6,25692.0,0.05,21773.0,0,0.15
0549020030300200010207,Necoclí,25041.0,0.05,15446.0,0.05,60139.0,0.05,56473.0,0,0.15
0549020090501500010115,Necoclí,28561.0,0.05,146.0,1.0,38606.0,0.05,40740.0,0,0.15
0583720090402400010126,Turbo,2891.0,0.25,1062.0,0.6,367.0,0.7,2406.0,0,0.35
0566510000000000010812,San Pedro de Urabá,240.0,0.85,240.0,1.0,29284.0,0.05,38710.0,0,0.15
0566510000000000011018,San Pedro de Urabá,1413.0,0.5,1043.0,0.6,29430.0,0.05,38707.0,0,0.15
0583720090700100010605,Turbo,494.0,0.85,339.0,0.8,91.0,1.0,837.0,0,0.55
0583720090700100020429,Turbo,979.0,0.7,760.0,0.6,237.0,0.9,995.0,0,0.55
0583720100700200010118,Turbo,10559.0,0.05,513.0,0.8,522.0,0.7,1468.0,0,0.35
0583720100700200020309,Turbo,9576.0,0.05,314.0,0.8,356.0,0.7,890.0,0,0.55
0583720090600300010204,Turbo,7642.0,0.05,136.0,1.0,150.0,0.9,3383.0,0,0.15
0583720080301000010122,Turbo,5698.0,0.05,309.0,0.8,2978.0,0.45,3990.0,0,0.15
0583720090602600010106,Turbo,4510.0,0.25,121.0,1.0,454.0,0.7,2162.0,0,0.35
0583720090503500010103,Turbo,5801.0,0.05,3883.0,0.15,3734.0,0.2,2285.0,0,0.35
0583720050604200010108,Turbo,15710.0,0.05,109.0,1.0,16161.0,0.05,24304.0,0,0.15
0514710000000000020915,Carepa,1196.0,0.5,426.0,0.8,1313.0,0.45,1980.0,0,0.35
0514710000000000010324,Carepa,1141.0,0.5,207.0,1.0,72.0,1.0,687.0,0,0.55
0514710000000000010325,Carepa,1085.0,0.5,185.0,1.0,13.0,1.0,720.0,0,0.55
0514710000000000010329,Carepa,1092.0,0.5,239.0,1.0,66.0,1.0,686.0,0,0.55
0514710000000000020804,Carepa,1528.0,0.5,746.0,0.6,1619.0,0.45,2119.0,0,0.35
0514710000000000020431,Carepa,356.0,0.85,312.0,0.8,458.0,0.7,1645.0,0,0.35
0514710000000000020605,Carepa,544.0,0.7,199.0,1.0,677.0,0.7,1782.0,0,0.35
0514710000000000030115,Carepa,537.0,0.7,122.0,1.0,61.0,1.0,1354.0,0,0.35
0517210000000000010116,Chigorodó,10025.0,0.05,56.0,1.0,1217.0,0.45,1271.0,0,0.35
0517210000000000020317,Chigorodó,9975.0,0.05,100.0,1.0,296.0,0.9,2147.0,0,0.35
0517210000000000060434,Chigorodó,10170.0,0.05,197.0,1.0,477.0,0.7,2228.0,0,0.35
0517210000000000020403,Chigorodó,10304.0,0.05,490.0,0.8,682.0,0.7,2378.0,0,0.35
0517210000000000020431,Chigorodó,10649.0,0.05,574.0,0.8,1038.0,0.45,2405.0,0,0.35
0517210000000000050424,Chigorodó,9784.0,0.05,225.0,1.0,230.0,0.9,1575.0,0,0.35
0517210000000000060321,Chigorodó,10316.0,0.05,205.0,1.0,544.0,0.7,2261.0,0,0.35
0517210000000000060419,Chigorodó,10476.0,0.05,96.0,1.0,744.0,0.7,2465.0,0,0.35
0517210000000000060703,Chigorodó,10586.0,0.05,191.0,1.0,574.0,0.7,2277.0,0,0.35
0517210000000000060823,Chigorodó,10663.0,0.05,343.0,0.8,680.0,0.7,2444.0,0,0.35
0517210000000000061005,Chigorodó,10683.0,0.05,192.0,1.0,683.0,0.7,2339.0,0,0.35
0517210000000000061006,Chigorodó,10679.0,0.05,170.0,1.0,692.0,0.7,2319.0,0,0.35
0517210000000000061015,Chigorodó,10833.0,0.05,327.0,0.8,836.0,0.7,2475.0,0,0.35
0549020030200400010125,Necoclí,14772.0,0.05,14772.0,0.05,64330.0,0.05,62799.0,0,0.15
0565910000000000010107,San Juan de Urabá,245.0,0.85,245.0,1.0,72695.0,0.05,73656.0,0,0.15
0565910000000000010136,San Juan de Urabá,821.0,0.7,821.0,0.6,72850.0,0.05,73686.0,0,0.15
0565910000000000010707,San Juan de Urabá,480.0,0.85,480.0,0.8,72919.0,0.05,74056.0,0,0.15
0583720110201800010102,Turbo,14209.0,0.05,3098.0,0.15,11656.0,0.05,13260.0,0,0.15
0583720110201800010112,Turbo,13961.0,0.05,3337.0,0.15,11715.0,0.05,12978.0,0,0.15
0583720110201800010202,Turbo,14312.0,0.05,2986.0,0.35,11924.0,0.05,13303.0,0,0.15
0504520020500200010120,Apartadó,3879.0,0.25,367.0,0.8,2370.0,0.45,553.0,1,0.9
0505110000000000010144,Arboletes,111.0,1.0,607.0,0.8,85082.0,0.05,87872.0,0,0.15
0514710000000000030516,Carepa,359.0,0.85,605.0,0.8,179.0,0.9,1880.0,0,0.35
0514720010601300010113,Carepa,4391.0,0.25,4391.0,0.15,566.0,0.7,368.0,0,0.55
0549010000000000010830,Necoclí,38132.0,0.05,385.0,0.8,38393.0,0.05,34510.0,0,0.15
0549020040400900010107,Necoclí,28408.0,0.05,6020.0,0.05,49570.0,0.05,47102.0,0,0.15
0565920010100500010123,San Juan de Urabá,8395.0,0.05,8395.0,0.05,67453.0,0.05,67152.0,0,0.15
0566510000000000010737,San Pedro de Urabá,571.0,0.7,187.0,1.0,29692.0,0.05,39233.0,0,0.15
0583720090700100010128,Turbo,517.0,0.7,855.0,0.6,535.0,0.7,707.0,0,0.55
0583720100700200010508,Turbo,9889.0,0.05,111.0,1.0,158.0,0.9,1127.0,0,0.35
0583720240400900010102,Turbo,12227.0,0.05,427.0,0.8,12504.0,0.05,13456.0,0,0.15
0583720090402400010108,Turbo,2855.0,0.25,1149.0,0.6,156.0,0.9,2356.0,0,0.35
0583720090103900010103,Turbo,4314.0,0.25,1622.0,0.35,4539.0,0.2,1846.0,0,0.35
0583720100400800010426,Turbo,4117.0,0.25,303.0,0.8,452.0,0.7,667.0,0,0.55
0504520020300900010319,Apartadó,5405.0,0.05,680.0,0.8,239.0,0.9,1241.0,0,0.35
0504520010301100010101,Apartadó,1363.0,0.5,251.0,1.0,1041.0,0.45,236.0,1,0.9
0504520010301100010102,Apartadó,1190.0,0.5,292.0,1.0,1106.0,0.45,393.0,0,0.55
0504520030101500010111,Apartadó,4918.0,0.25,513.0,0.8,427.0,0.7,1591.0,0,0.35
0505110000000000010229,Arboletes,191.0,1.0,217.0,1.0,85051.0,0.05,87754.0,0,0.15
0505120030101100010134,Arboletes,14553.0,0.05,14553.0,0.05,62537.0,0.05,66129.0,0,0.15
0549020120600100010123,Necoclí,25697.0,0.05,457.0,0.8,25972.0,0.05,22052.0,0,0.15
0514710000000000010806,Carepa,852.0,0.7,75.0,1.0,253.0,0.9,920.0,0,0.55
0514710000000000020106,Carepa,1003.0,0.5,289.0,1.0,863.0,0.7,1365.0,0,0.35
0514720010601300010103,Carepa,4405.0,0.25,4405.0,0.15,711.0,0.7,112.0,0,0.75
0583720090700100010414,Turbo,622.0,0.7,861.0,0.6,640.0,0.7,326.0,0,0.55
0549020120600100010302,Necoclí,25982.0,0.05,1057.0,0.6,26251.0,0.05,22345.0,0,0.15
0549010000000000010119,Necoclí,37744.0,0.05,335.0,0.8,38000.0,0.05,34132.0,0,0.15
0549020120600100010426,Necoclí,25868.0,0.05,352.0,0.8,26142.0,0.05,22224.0,0,0.15
0549020030300200010112,Necoclí,25365.0,0.05,15428.0,0.05,60143.0,0.05,56437.0,0,0.15
0549020030300200010117,Necoclí,25180.0,0.05,15859.0,0.05,60576.0,0.05,56865.0,0,0.15
0549020030300200010202,Necoclí,24984.0,0.05,15515.0,0.05,60206.0,0.05,56543.0,0,0.15
0549020030300200010224,Necoclí,25246.0,0.05,15037.0,0.05,59729.0,0.05,56065.0,0,0.15
0549020120300300010105,Necoclí,33006.0,0.05,180.0,1.0,34368.0,0.05,33085.0,0,0.15
0549020120300300010116,Necoclí,32833.0,0.05,280.0,1.0,34304.0,0.05,33106.0,0,0.15
0549020040400900010131,Necoclí,29731.0,0.05,4893.0,0.15,48587.0,0.05,45887.0,0,0.15
0549020120301400010106,Necoclí,34667.0,0.05,281.0,1.0,36032.0,0.05,34235.0,0,0.15
0565910000000000010210,San Juan de Urabá,126.0,1.0,126.0,1.0,72852.0,0.05,73871.0,0,0.15
0583720090700100010104,Turbo,656.0,0.7,983.0,0.6,556.0,0.7,420.0,0,0.55
0583720090700100010711,Turbo,827.0,0.7,638.0,0.8,108.0,0.9,719.0,0,0.55
0583720090700100020335,Turbo,910.0,0.7,831.0,0.6,547.0,0.7,1359.0,0,0.35
0583720100700200010108,Turbo,10276.0,0.05,210.0,1.0,251.0,0.9,1272.0,0,0.35
0583720100700200010511,Turbo,9870.0,0.05,155.0,1.0,174.0,0.9,1104.0,0,0.35
0583720100700200020503,Turbo,9412.0,0.05,453.0,0.8,227.0,0.9,737.0,0,0.55
0583720090600300010216,Turbo,7646.0,0.05,78.0,1.0,326.0,0.7,3543.0,0,0.15
0583720090603100010112,Turbo,4358.0,0.25,1089.0,0.6,994.0,0.7,1184.0,0,0.35
0517210000000000010511,Chigorodó,10091.0,0.05,31.0,1.0,849.0,0.7,1861.0,0,0.35
0517210000000000020602,Chigorodó,10987.0,0.05,723.0,0.6,1352.0,0.45,2579.0,0,0.35
0517210000000000030205,Chigorodó,9694.0,0.05,154.0,1.0,347.0,0.7,2135.0,0,0.35
0517210000000000060412,Chigorodó,10303.0,0.05,214.0,1.0,590.0,0.7,2284.0,0,0.35
0517210000000000061008,Chigorodó,10721.0,0.05,222.0,1.0,723.0,0.7,2371.0,0,0.35
0565910000000000010126,San Juan de Urabá,797.0,0.7,797.0,0.6,71995.0,0.05,72961.0,0,0.15
0514710000000000020802,Carepa,1452.0,0.5,666.0,0.8,1522.0,0.45,2016.0,0,0.35
0514710000000000030108,Carepa,484.0,0.85,48.0,1.0,162.0,0.9,1319.0,0,0.35
0514710000000000030409,Carepa,110.0,1.0,490.0,0.8,93.0,1.0,1738.0,0,0.35
0514710000000000030543,Carepa,396.0,0.85,764.0,0.6,205.0,0.9,2038.0,0,0.35
0517210000000000010202,Chigorodó,10253.0,0.05,208.0,1.0,1139.0,0.45,1635.0,0,0.35
0517210000000000010314,Chigorodó,9929.0,0.05,133.0,1.0,829.0,0.7,1674.0,0,0.35
0517210000000000010325,Chigorodó,9712.0,0.05,149.0,1.0,842.0,0.7,1506.0,0,0.35
0517210000000000010614,Chigorodó,9762.0,0.05,6.0,1.0,510.0,0.7,1949.0,0,0.35
0517210000000000020306,Chigorodó,9990.0,0.05,146.0,1.0,334.0,0.7,2200.0,0,0.35
0517210000000000030217,Chigorodó,9398.0,0.05,278.0,1.0,26.0,1.0,1928.0,0,0.35
0517210000000000040112,Chigorodó,9247.0,0.05,32.0,1.0,166.0,0.9,2030.0,0,0.35
0517210000000000050326,Chigorodó,9549.0,0.05,351.0,0.8,549.0,0.7,1225.0,0,0.35
0517210000000000050501,Chigorodó,9624.0,0.05,32.0,1.0,224.0,0.9,1673.0,0,0.35
0517210000000000050525,Chigorodó,9751.0,0.05,149.0,1.0,336.0,0.7,1663.0,0,0.35
0517210000000000050803,Chigorodó,9897.0,0.05,174.0,1.0,132.0,0.9,1640.0,0,0.35
0517210000000000060306,Chigorodó,10171.0,0.05,246.0,1.0,321.0,0.7,2047.0,0,0.35
0517210000000000060723,Chigorodó,10554.0,0.05,102.0,1.0,624.0,0.7,2164.0,0,0.35
0517210000000000060918,Chigorodó,10900.0,0.05,402.0,0.8,1085.0,0.45,2849.0,0,0.35
0549020090501500010130,Necoclí,28474.0,0.05,411.0,0.8,38130.0,0.05,40189.0,0,0.15
0565910000000000010231,San Juan de Urabá,305.0,0.85,305.0,0.8,73145.0,0.05,74120.0,0,0.15
0565910000000000010417,San Juan de Urabá,332.0,0.85,332.0,0.8,73670.0,0.05,74725.0,0,0.15
0565910000000000010714,San Juan de Urabá,946.0,0.7,946.0,0.6,72829.0,0.05,74067.0,0,0.15
0566510000000000020125,San Pedro de Urabá,692.0,0.7,551.0,0.8,29323.0,0.05,38862.0,0,0.15
0583720110201800010302,Turbo,13979.0,0.05,3321.0,0.15,11845.0,0.05,12963.0,0,0.15
0504520010101400010109,Apartadó,11008.0,0.05,111.0,1.0,3875.0,0.2,938.0,0,0.55
0504520010101600010111,Apartadó,8634.0,0.05,1208.0,0.6,3817.0,0.2,295.0,0,0.55
0505110000000000011032,Arboletes,253.0,0.85,563.0,0.8,84486.0,0.05,87109.0,0,0.15
0514710000000000010215,Carepa,1487.0,0.5,503.0,0.8,205.0,0.9,618.0,0,0.55
0514710000000000020415,Carepa,440.0,0.85,292.0,1.0,525.0,0.7,1601.0,0,0.35
0514710000000000020712,Carepa,348.0,0.85,164.0,1.0,471.0,0.7,1916.0,0,0.35
0517220100400700010113,Chigorodó,22306.0,0.05,246.0,1.0,6310.0,0.2,13936.0,0,0.15
0549010000000000010906,Necoclí,38507.0,0.05,892.0,0.6,38769.0,0.05,34880.0,0,0.15
0549020120600100010422,Necoclí,26056.0,0.05,113.0,1.0,26331.0,0.05,22410.0,0,0.15
0549020120301000010106,Necoclí,31634.0,0.05,81.0,1.0,34143.0,0.05,33583.0,0,0.15
0549020090201200010101,Necoclí,24007.0,0.05,6458.0,0.05,48761.0,0.05,50260.0,0,0.15
0549020090501500010112,Necoclí,28621.0,0.05,183.0,1.0,38661.0,0.05,40779.0,0,0.15
0565920010100100010103,San Juan de Urabá,8533.0,0.05,8533.0,0.05,70522.0,0.05,69800.0,0,0.15
0566510000000000010164,San Pedro de Urabá,561.0,0.7,192.0,1.0,30270.0,0.05,39779.0,0,0.15
0566510000000000010407,San Pedro de Urabá,717.0,0.7,299.0,1.0,29635.0,0.05,39189.0,0,0.15
0566510000000000010541,San Pedro de Urabá,326.0,0.85,58.0,1.0,29924.0,0.05,39380.0,0,0.15
0566510000000000010806,San Pedro de Urabá,310.0,0.85,275.0,1.0,29652.0,0.05,39053.0,0,0.15
0583720090700100010133,Turbo,761.0,0.7,1095.0,0.6,478.0,0.7,381.0,0,0.55
0583720090700100020228,Turbo,304.0,0.85,52.0,1.0,181.0,0.9,1013.0,0,0.35
0583720090700100020352,Turbo,912.0,0.7,797.0,0.6,461.0,0.7,1271.0,0,0.35
0583720090700100020410,Turbo,669.0,0.7,412.0,0.8,122.0,0.9,876.0,0,0.55
0583720100700200020211,Turbo,9700.0,0.05,177.0,1.0,285.0,0.9,967.0,0,0.55
0583720090600300010214,Turbo,7542.0,0.05,175.0,1.0,389.0,0.7,3439.0,0,0.15
0583720030700600010109,Turbo,15445.0,0.05,235.0,1.0,15703.0,0.05,11838.0,0,0.15
0583720020101300010102,Turbo,15681.0,0.05,248.0,1.0,31189.0,0.05,38059.0,0,0.15
0583720090102700010103,Turbo,4598.0,0.25,236.0,1.0,3713.0,0.2,3972.0,0,0.15
0583720030802900010104,Turbo,10351.0,0.05,189.0,1.0,10606.0,0.05,6763.0,0,0.15
0504520010301100010111,Apartadó,1335.0,0.5,74.0,1.0,684.0,0.7,303.0,0,0.55
0504520020300900010217,Apartadó,5351.0,0.05,283.0,1.0,416.0,0.7,966.0,0,0.55
0505110000000000010106,Arboletes,141.0,1.0,389.0,0.8,85080.0,0.05,87826.0,0,0.15
0505110000000000010130,Arboletes,228.0,0.85,349.0,0.8,84880.0,0.05,87636.0,0,0.15
0505110000000000010408,Arboletes,93.0,1.0,93.0,1.0,85148.0,0.05,87786.0,0,0.15
0505110000000000011034,Arboletes,339.0,0.85,598.0,0.8,84399.0,0.05,87030.0,0,0.15
0505120030101100010121,Arboletes,14569.0,0.05,14569.0,0.05,62759.0,0.05,66392.0,0,0.15
0514710000000000020209,Carepa,1310.0,0.5,537.0,0.8,1298.0,0.45,1749.0,0,0.35
0517220070300300010113,Chigorodó,20936.0,0.05,627.0,0.8,7227.0,0.2,8373.0,0,0.15
0517220100400700010111,Chigorodó,22278.0,0.05,222.0,1.0,6299.0,0.2,13915.0,0,0.15
0549010000000000010314,Necoclí,37245.0,0.05,125.0,1.0,37502.0,0.05,33633.0,0,0.15
0549010000000000010330,Necoclí,37716.0,0.05,261.0,1.0,37973.0,0.05,34103.0,0,0.15
0549010000000000010431,Necoclí,36863.0,0.05,89.0,1.0,37122.0,0.05,33245.0,0,0.15
0549010000000000010721,Necoclí,37888.0,0.05,71.0,1.0,38147.0,0.05,34268.0,0,0.15
0549020030300200010129,Necoclí,25211.0,0.05,15808.0,0.05,60526.0,0.05,56814.0,0,0.15
0549020050300500010108,Necoclí,32747.0,0.05,986.0,0.6,44563.0,0.05,42074.0,0,0.15
0549020120301000010103,Necoclí,31625.0,0.05,165.0,1.0,34211.0,0.05,33673.0,0,0.15
0565920010300300010126,San Juan de Urabá,5485.0,0.05,5485.0,0.15,71414.0,0.05,71312.0,0,0.15
0566520040200200010114,San Pedro de Urabá,14956.0,0.05,375.0,0.8,43686.0,0.05,52549.0,0,0.15
0583720090600300010119,Turbo,7520.0,0.05,103.0,1.0,101.0,0.9,3188.0,0,0.15
0583720090700100010728,Turbo,1036.0,0.5,770.0,0.6,200.0,0.9,563.0,0,0.55
0583720090700100020409,Turbo,737.0,0.7,490.0,0.8,113.0,0.9,890.0,0,0.55
0583720090700100020512,Turbo,509.0,0.7,178.0,1.0,73.0,1.0,795.0,0,0.55
0583720090700100020526,Turbo,677.0,0.7,338.0,0.8,42.0,1.0,654.0,0,0.55
0583720100700200010415,Turbo,9817.0,0.05,82.0,1.0,288.0,0.9,1012.0,0,0.35
0583720090600300010304,Turbo,7815.0,0.05,20.0,1.0,142.0,0.9,3626.0,0,0.15
0583720090402400010118,Turbo,2735.0,0.25,980.0,0.6,199.0,0.9,2507.0,0,0.35
0583720030802900010108,Turbo,10233.0,0.05,92.0,1.0,10489.0,0.05,6643.0,0,0.15
0514710000000000010108,Carepa,727.0,0.7,108.0,1.0,38.0,1.0,1057.0,0,0.35
0514710000000000010115,Carepa,699.0,0.7,134.0,1.0,70.0,1.0,1194.0,0,0.35
0514710000000000020215,Carepa,1186.0,0.5,453.0,0.8,1131.0,0.45,1594.0,0,0.35
0514710000000000020244,Carepa,1247.0,0.5,521.0,0.8,1171.0,0.45,1580.0,0,0.35
0514710000000000020310,Carepa,750.0,0.7,255.0,1.0,888.0,0.7,2037.0,0,0.35
0514710000000000020519,Carepa,255.0,0.85,290.0,1.0,396.0,0.7,1723.0,0,0.35
0514720010700700010127,Carepa,6100.0,0.05,2395.0,0.35,4920.0,0.2,800.0,0,0.55
0514720010700700010133,Carepa,6061.0,0.05,2404.0,0.35,4888.0,0.2,889.0,0,0.55
0517210000000000020204,Chigorodó,9957.0,0.05,229.0,1.0,401.0,0.7,2280.0,0,0.35
0517210000000000020219,Chigorodó,10345.0,0.05,274.0,1.0,655.0,0.7,2426.0,0,0.35
0517210000000000020507,Chigorodó,10807.0,0.05,370.0,0.8,1078.0,0.45,2776.0,0,0.35
0517210000000000050106,Chigorodó,9363.0,0.05,109.0,1.0,262.0,0.9,1676.0,0,0.35
0517210000000000050129,Chigorodó,9567.0,0.05,234.0,1.0,177.0,0.9,1886.0,0,0.35
0517210000000000060213,Chigorodó,10293.0,0.05,205.0,1.0,301.0,0.7,2073.0,0,0.35
0517210000000000060809,Chigorodó,10514.0,0.05,284.0,1.0,547.0,0.7,2319.0,0,0.35
0517210000000000060913,Chigorodó,10846.0,0.05,334.0,0.8,1002.0,0.45,2769.0,0,0.35
0565910000000000010132,San Juan de Urabá,863.0,0.7,863.0,0.6,72885.0,0.05,73712.0,0,0.15
0565910000000000010202,San Juan de Urabá,324.0,0.85,324.0,0.8,73014.0,0.05,73983.0,0,0.15
0566510000000000020105,San Pedro de Urabá,701.0,0.7,519.0,0.8,29357.0,0.05,38900.0,0,0.15
0505110000000000011104,Arboletes,616.0,0.7,605.0,0.8,84246.0,0.05,86969.0,0,0.15
0549010000000000010416,Necoclí,36575.0,0.05,22.0,1.0,36834.0,0.05,32957.0,0,0.15
0549020040400900010116,Necoclí,28527.0,0.05,5855.0,0.15,49399.0,0.05,46942.0,0,0.15
0583720050603700010105,Turbo,13153.0,0.05,3640.0,0.15,16597.0,0.05,25808.0,0,0.15
0504520020300900010109,Apartadó,5660.0,0.05,354.0,0.8,158.0,0.9,849.0,0,0.55
0504520020300900010121,Apartadó,5505.0,0.05,234.0,1.0,244.0,0.9,878.0,0,0.55
0504520020300900010216,Apartadó,5308.0,0.05,320.0,0.8,461.0,0.7,990.0,0,0.55
0504520010301100010226,Apartadó,1554.0,0.5,467.0,0.8,280.0,0.9,412.0,0,0.55
0505110000000000010223,Arboletes,273.0,0.85,363.0,0.8,85442.0,0.05,88096.0,0,0.15
0505110000000000011023,Arboletes,374.0,0.85,630.0,0.8,84364.0,0.05,86994.0,0,0.15
0505110000000000011042,Arboletes,547.0,0.7,771.0,0.6,84191.0,0.05,86823.0,0,0.15
0505120050401400010102,Arboletes,23627.0,0.05,174.0,1.0,47804.0,0.05,55207.0,0,0.15
0514710000000000020511,Carepa,223.0,0.85,328.0,0.8,315.0,0.7,1913.0,0,0.35
0514710000000000020707,Carepa,539.0,0.7,63.0,1.0,662.0,0.7,2009.0,0,0.35
0549010000000000010130,Necoclí,37468.0,0.05,287.0,1.0,37724.0,0.05,33859.0,0,0.15
0549010000000000010201,Necoclí,37192.0,0.05,50.0,1.0,37448.0,0.05,33582.0,0,0.15
0549010000000000010212,Necoclí,36969.0,0.05,127.0,1.0,37225.0,0.05,33357.0,0,0.15
0549010000000000010708,Necoclí,38108.0,0.05,270.0,1.0,38368.0,0.05,34487.0,0,0.15
0549020120600100010116,Necoclí,25625.0,0.05,569.0,0.8,25898.0,0.05,21980.0,0,0.15
0549020120600100010233,Necoclí,25482.0,0.05,807.0,0.6,25755.0,0.05,21840.0,0,0.15
0549020120600100010410,Necoclí,26214.0,0.05,70.0,1.0,26489.0,0.05,22569.0,0,0.15
0549020120300300010114,Necoclí,32804.0,0.05,302.0,0.8,34400.0,0.05,33241.0,0,0.15
0549020120101100010103,Necoclí,32481.0,0.05,255.0,1.0,32763.0,0.05,28835.0,0,0.15
0565920010100500010124,San Juan de Urabá,8152.0,0.05,8152.0,0.05,67775.0,0.05,67482.0,0,0.15
0566510000000000010350,San Pedro de Urabá,648.0,0.7,48.0,1.0,28935.0,0.05,38398.0,0,0.15
0566510000000000010726,San Pedro de Urabá,389.0,0.85,147.0,1.0,29849.0,0.05,39372.0,0,0.15
0566510000000000010807,San Pedro de Urabá,130.0,1.0,21.0,1.0,29644.0,0.05,39071.0,0,0.15
0566510000000000030101,San Pedro de Urabá,504.0,0.7,504.0,0.8,29059.0,0.05,38470.0,0,0.15
0566520010100400010118,San Pedro de Urabá,31150.0,0.05,8330.0,0.05,58565.0,0.05,66672.0,0,0.15
0583720090700100010727,Turbo,1009.0,0.5,741.0,0.6,181.0,0.9,565.0,0,0.55
0583720090700100020220,Turbo,522.0,0.7,228.0,1.0,117.0,0.9,867.0,0,0.55
0583720090700100020225,Turbo,225.0,0.85,156.0,1.0,274.0,0.9,1070.0,0,0.35
0583720090700100020334,Turbo,948.0,0.7,864.0,0.6,560.0,0.7,1370.0,0,0.35
0583720090700100020349,Turbo,1021.0,0.5,902.0,0.6,522.0,0.7,1318.0,0,0.35
0583720090700100020503,Turbo,503.0,0.7,171.0,1.0,54.0,1.0,827.0,0,0.55
0583720090600300010337,Turbo,6865.0,0.05,817.0,0.6,181.0,0.9,3543.0,0,0.15
0583720090302300010108,Turbo,2403.0,0.25,520.0,0.8,614.0,0.7,2948.0,0,0.35
0583720090402400010109,Turbo,2849.0,0.25,1125.0,0.6,170.0,0.9,2371.0,0,0.35
0583720090602600010111,Turbo,4600.0,0.25,99.0,1.0,359.0,0.7,2133.0,0,0.35
0583720090103900010111,Turbo,4117.0,0.25,1390.0,0.6,4327.0,0.2,1857.0,0,0.35
0504520050300100010113,Apartadó,5673.0,0.05,125.0,1.0,5504.0,0.2,5049.0,0,0.15
0514710000000000010205,Carepa,1280.0,0.5,296.0,1.0,262.0,0.9,699.0,0,0.55
0514710000000000020416,Carepa,447.0,0.85,275.0,1.0,518.0,0.7,1565.0,0,0.35
0514710000000000030602,Carepa,368.0,0.85,269.0,1.0,440.0,0.7,2033.0,0,0.35
0549010000000000010615,Necoclí,38424.0,0.05,1315.0,0.6,38677.0,0.05,34823.0,0,0.15
0549010000000000010703,Necoclí,38193.0,0.05,371.0,0.8,38453.0,0.05,34571.0,0,0.15
0549010000000000010709,Necoclí,38130.0,0.05,249.0,1.0,38389.0,0.05,34509.0,0,0.15
0565910000000000010133,San Juan de Urabá,844.0,0.7,844.0,0.6,72869.0,0.05,73700.0,0,0.15
0565920010100100010114,San Juan de Urabá,8771.0,0.05,8771.0,0.05,70506.0,0.05,69731.0,0,0.15
0566510000000000010155,San Pedro de Urabá,424.0,0.85,173.0,1.0,30163.0,0.05,39664.0,0,0.15
0583720020101300010116,Turbo,15496.0,0.05,187.0,1.0,31082.0,0.05,37987.0,0,0.15
0583720100700200010208,Turbo,9949.0,0.05,148.0,1.0,371.0,0.7,877.0,0,0.55
0583720100400800010106,Turbo,4256.0,0.25,418.0,0.8,566.0,0.7,622.0,0,0.55
0583720100400800010205,Turbo,4664.0,0.25,186.0,1.0,252.0,0.9,391.0,0,0.55
0583720030803200010108,Turbo,11758.0,0.05,408.0,0.8,12020.0,0.05,8143.0,0,0.15
0514710000000000010229,Carepa,1425.0,0.5,459.0,0.8,101.0,0.9,513.0,0,0.55
0514710000000000020226,Carepa,1740.0,0.5,638.0,0.8,1739.0,0.45,2061.0,0,0.35
0514710000000000020610,Carepa,465.0,0.85,166.0,1.0,605.0,0.7,1783.0,0,0.35
0514710000000000020806,Carepa,1425.0,0.5,643.0,0.8,1520.0,0.45,2051.0,0,0.35
0514710000000000030117,Carepa,451.0,0.85,89.0,1.0,136.0,0.9,1364.0,0,0.35
0514710000000000030222,Carepa,544.0,0.7,232.0,1.0,62.0,1.0,1446.0,0,0.35
0514710000000000030419,Carepa,360.0,0.85,543.0,0.8,288.0,0.9,2102.0,0,0.35
0514710000000000030621,Carepa,492.0,0.85,557.0,0.8,434.0,0.7,2234.0,0,0.35
0514710000000000030638,Carepa,642.0,0.7,385.0,0.8,681.0,0.7,2291.0,0,0.35
0514720010700700010129,Carepa,6057.0,0.05,2356.0,0.35,4877.0,0.2,810.0,0,0.55
0517210000000000010606,Chigorodó,10125.0,0.05,150.0,1.0,776.0,0.7,1992.0,0,0.35
0517210000000000020210,Chigorodó,9809.0,0.05,80.0,1.0,311.0,0.7,2168.0,0,0.35
0517210000000000020334,Chigorodó,10017.0,0.05,129.0,1.0,324.0,0.7,2109.0,0,0.35
0517210000000000020423,Chigorodó,10611.0,0.05,370.0,0.8,942.0,0.7,2574.0,0,0.35
0517210000000000030211,Chigorodó,9488.0,0.05,242.0,1.0,110.0,0.9,1992.0,0,0.35
0517210000000000040111,Chigorodó,9264.0,0.05,70.0,1.0,284.0,0.9,1984.0,0,0.35
